1.326795220375061035e-01,1.247185692191123962e-01,6.175166927278041840e-03,7.165703177452087402e-02,6.304486989974975586e-01,3.432094305753707886e-02
1.399216707795858383e-02,1.458988711237907410e-02,2.586930713732726872e-05,7.870553061366081238e-03,9.608609080314636230e-01,2.660669852048158646e-03
8.348722755908966064e-02,6.251753121614456177e-02,3.224260173738002777e-03,3.606776893138885498e-02,7.924255132675170898e-01,2.227764949202537537e-02
1.830018311738967896e-02,1.445276662707328796e-02,1.105913397623226047e-04,8.442964404821395874e-03,9.548010230064392090e-01,3.892505541443824768e-03
1.918384134769439697e-01,1.349315047264099121e-01,7.634890731424093246e-03,4.051286354660987854e-02,5.796791911125183105e-01,4.540321603417396545e-02
6.888763606548309326e-02,6.725779920816421509e-02,3.568366228137165308e-04,8.046558126807212830e-03,8.525022864341735840e-01,2.948850393295288086e-03
1.348155438899993896e-01,9.774121642112731934e-02,3.735820064321160316e-04,3.519933670759201050e-02,6.899546384811401367e-01,4.191566258668899536e-02
7.010514289140701294e-02,6.797437369823455811e-02,3.579848271328955889e-04,8.341121487319469452e-03,8.500810861587524414e-01,3.140275366604328156e-03
1.413332968950271606e-01,9.964735060930252075e-02,3.694818296935409307e-04,3.977384418249130249e-02,6.660209894180297852e-01,5.285505950450897217e-02
8.862496912479400635e-02,7.817140966653823853e-02,3.710627497639507055e-04,1.361217629164457321e-02,8.117713928222656250e-01,7.448891643434762955e-03
1.348772943019866943e-01,9.774869680404663086e-02,3.737404767889529467e-04,3.522190079092979431e-02,6.898347139358520508e-01,4.194366186857223511e-02
1.920613832771778107e-02,8.770115971565246582e-01,1.096014585345983505e-02,1.597104966640472412e-02,7.683841884136199951e-02,1.261103807337349281e-05
1.957093179225921631e-01,1.964355558156967163e-01,3.835745388641953468e-03,2.879889309406280518e-02,5.477420091629028320e-01,2.747851051390171051e-02
1.720426790416240692e-02,1.414824184030294418e-02,3.862662561004981399e-05,3.240161808207631111e-03,9.636626243591308594e-01,1.706100068986415863e-03
1.573298275470733643e-01,1.466256976127624512e-01,6.824965588748455048e-03,5.117003992199897766e-02,5.892565846443176270e-01,4.879286140203475952e-02
1.421976462006568909e-02,1.432869583368301392e-02,6.867326010251417756e-05,7.952696643769741058e-03,9.608770012855529785e-01,2.553199417889118195e-03
1.604068130254745483e-01,1.413927376270294189e-01,7.093770429491996765e-03,3.637447580695152283e-02,6.276550889015197754e-01,2.707715146243572235e-02
9.647110104560852051e-02,8.206617087125778198e-02,3.749297757167369127e-04,1.631077751517295837e-02,7.945080399513244629e-01,1.026894804090261459e-02
1.396752595901489258e-01,9.916152060031890869e-02,3.711909812409430742e-04,3.849890455603599548e-02,6.726945042610168457e-01,4.959864914417266846e-02
9.714931249618530273e-02,8.239313215017318726e-02,3.751941549126058817e-04,1.655922085046768188e-02,7.929733395576477051e-01,1.054982561618089676e-02
1.259664893150329590e-01,9.468191862106323242e-02,3.774582000914961100e-04,2.975465729832649231e-02,7.186449170112609863e-01,3.057457320392131805e-02
1.073188111186027527e-01,8.710680156946182251e-02,3.779383550863713026e-04,2.059696055948734283e-02,7.689862251281738281e-01,1.561325695365667343e-02
1.073193475604057312e-01,8.710681647062301636e-02,3.779407124966382980e-04,2.059706673026084900e-02,7.689855694770812988e-01,1.561330351978540421e-02
9.490436315536499023e-02,8.129835873842239380e-02,3.743536944966763258e-04,1.574315875768661499e-02,7.980414628982543945e-01,9.638332761824131012e-03
1.167219132184982300e-01,9.110865741968154907e-02,3.786814631894230843e-04,2.489378303289413452e-02,7.448734641075134277e-01,2.202354185283184052e-02
5.039720796048641205e-03,7.284806342795491219e-04,8.767683058977127075e-03,8.645111694931983948e-03,1.435737684369087219e-02,9.624615311622619629e-01
1.144387498497962952e-01,1.654816269874572754e-01,1.326762605458498001e-03,4.507567360997200012e-02,6.540340185165405273e-01,1.964308507740497589e-02
1.279357727617025375e-02,1.947305165231227875e-02,3.169191404595039785e-05,9.466457180678844452e-03,9.566580057144165039e-01,1.577233662828803062e-03
9.653475880622863770e-02,1.114749908447265625e-01,4.762372933328151703e-03,1.841379329562187195e-02,7.601437568664550781e-01,8.670340292155742645e-03
1.057964691426604986e-04,4.467700782697647810e-04,1.021505519747734070e-02,9.595845937728881836e-01,4.255773965269327164e-03,2.539190463721752167e-02
1.343472898006439209e-01,1.327708214521408081e-01,6.037053652107715607e-03,5.651092156767845154e-02,6.490849852561950684e-01,2.124891988933086395e-02
1.572243310511112213e-02,1.571779139339923859e-02,2.668466549948789179e-05,9.877453558146953583e-03,9.547330141067504883e-01,3.922566305845975876e-03
7.507848739624023438e-02,5.889956280589103699e-02,3.207015106454491615e-03,2.850727364420890808e-02,8.197469115257263184e-01,1.456066966056823730e-02
1.761151105165481567e-02,1.409114524722099304e-02,1.097114436561241746e-04,7.818195968866348267e-03,9.569659233093261719e-01,3.403563983738422394e-03
1.926873028278350830e-01,1.350585222244262695e-01,7.636025547981262207e-03,4.093785956501960754e-02,5.774371027946472168e-01,4.624320939183235168e-02
6.899996846914291382e-02,6.727895140647888184e-02,3.575559821911156178e-04,8.060154505074024200e-03,8.523520827293395996e-01,2.951267873868346214e-03
1.350096762180328369e-01,9.775064140558242798e-02,3.742678381968289614e-04,3.525211662054061890e-02,6.896722912788391113e-01,4.194100573658943176e-02
6.113589182496070862e-02,6.245917454361915588e-02,3.497434081509709358e-04,6.289464887231588364e-03,8.678543567657470703e-01,1.911348314024507999e-03
1.428916901350021362e-01,9.999939054250717163e-02,3.692463214974850416e-04,4.084607958793640137e-02,6.604246497154235840e-01,5.546900257468223572e-02
6.757517158985137939e-02,6.640717387199401855e-02,3.565314982552081347e-04,7.715338375419378281e-03,8.552151918411254883e-01,2.730634761974215508e-03
1.341427266597747803e-01,9.744846075773239136e-02,3.751064359676092863e-04,3.464707359671592712e-02,6.928371191024780273e-01,4.054953157901763916e-02
1.634968793950974941e-03,1.330775301903486252e-02,9.711271151900291443e-03,9.322105050086975098e-01,2.930201776325702667e-02,1.383352000266313553e-02
1.315334290266036987e-01,1.454779505729675293e-01,2.359503880143165588e-03,4.763259366154670715e-02,6.460270881652832031e-01,2.696946635842323303e-02
1.097283698618412018e-02,1.244583539664745331e-02,2.433731424389407039e-05,4.888653755187988281e-03,9.704958200454711914e-01,1.172597170807421207e-03
1.018165796995162964e-01,6.881799548864364624e-02,3.186851739883422852e-03,5.768509954214096069e-02,7.155709266662597656e-01,5.292246118187904358e-02
1.609613932669162750e-02,9.255523681640625000e-01,1.192857138812541962e-02,2.572834026068449020e-03,4.384937882423400879e-02,6.458616894633451011e-07
1.567853242158889771e-01,1.890090554952621460e-01,6.961149163544178009e-03,4.762458801269531250e-02,5.757000446319580078e-01,2.391982637345790863e-02
2.561050653457641602e-02,8.658050894737243652e-01,4.600712098181247711e-03,7.185097783803939819e-03,9.679074585437774658e-02,7.878144970163702965e-06
1.579686701297760010e-01,2.018487453460693359e-01,1.077116280794143677e-02,6.126948446035385132e-02,5.318196415901184082e-01,3.632236272096633911e-02
2.361204475164413452e-02,2.720918878912925720e-02,7.778733561281114817e-05,1.140168868005275726e-02,9.322719573974609375e-01,5.427466705441474915e-03
1.678300201892852783e-01,1.550688296556472778e-01,9.359245188534259796e-03,3.324771672487258911e-02,6.171346902847290039e-01,1.735953986644744873e-02
1.516285538673400879e-02,1.492265239357948303e-02,6.994183058850467205e-05,9.001588448882102966e-03,9.576924443244934082e-01,3.150509903207421303e-03
1.447349786758422852e-01,1.347942054271697998e-01,7.211013697087764740e-03,2.817432209849357605e-02,6.683334112167358398e-01,1.675203628838062286e-02
9.424082636833190918e-01,9.461617097258567810e-03,2.697741147130727768e-03,1.506750413682311773e-05,3.080748021602630615e-02,1.460988074541091919e-02
2.427622228860855103e-01,1.649482101202011108e-01,2.669398440048098564e-03,2.468819916248321533e-02,5.351829528808593750e-01,2.974897809326648712e-02
7.764057721942663193e-03,9.141894578933715820e-01,2.880401676520705223e-03,4.649646114557981491e-03,7.051591575145721436e-02,5.005499588150996715e-07
1.753362417221069336e-01,2.013522982597351074e-01,1.272499281913042068e-02,6.439523398876190186e-02,4.920779466629028320e-01,5.411324277520179749e-02
1.791995204985141754e-02,1.762783154845237732e-02,4.078496931469999254e-05,4.716525319963693619e-03,9.575631022453308105e-01,2.131774090230464935e-03
1.533136367797851562e-01,1.459917426109313965e-01,8.330296725034713745e-03,4.098155722022056580e-02,6.236626505851745605e-01,2.772021293640136719e-02
1.309044379740953445e-02,9.276727437973022461e-01,4.308133386075496674e-03,6.150974426418542862e-03,4.877655208110809326e-02,1.104224793380126357e-06
1.643337011337280273e-01,1.950773894786834717e-01,8.097270503640174866e-03,3.771429881453514099e-02,5.785992145538330078e-01,1.617814786732196808e-02
9.447796940803527832e-01,6.352669559419155121e-03,2.022018888965249062e-03,1.331278781435685232e-05,2.622058987617492676e-02,2.061174996197223663e-02
1.944872885942459106e-01,1.654297709465026855e-01,7.754543330520391464e-03,4.163376614451408386e-02,5.466237068176269531e-01,4.407085478305816650e-02
1.776603609323501587e-02,1.949548907577991486e-02,4.855753650190308690e-05,4.774677101522684097e-03,9.553093910217285156e-01,2.605843357741832733e-03
1.793436110019683838e-01,1.303329020738601685e-01,8.904423564672470093e-03,3.867152333259582520e-02,5.960267186164855957e-01,4.672078788280487061e-02
1.185290049761533737e-02,9.312934279441833496e-01,4.642767366021871567e-03,3.137808293104171753e-03,4.907262697815895081e-02,3.932479160084767500e-07
1.717315018177032471e-01,1.968860775232315063e-01,8.866717107594013214e-03,6.532877683639526367e-02,5.137332677841186523e-01,4.345361888408660889e-02
2.693517133593559265e-02,8.707820773124694824e-01,4.419602919369935989e-03,8.495192043483257294e-03,8.935676515102386475e-02,1.104628245229832828e-05
1.530958563089370728e-01,1.997996270656585693e-01,1.095042284578084946e-02,5.587039887905120850e-02,5.500209927558898926e-01,3.026268258690834045e-02
7.997711747884750366e-02,5.965097546577453613e-01,5.981423892080783844e-03,1.375256478786468506e-02,3.033989667892456055e-01,3.801478305831551552e-04
9.882444143295288086e-02,6.316094398498535156e-01,5.342648830264806747e-03,2.579357102513313293e-02,2.371158748865127563e-01,1.314007095061242580e-03
2.003229223191738129e-02,2.448419481515884399e-02,7.494931196561083198e-05,8.218123577535152435e-03,9.441127777099609375e-01,3.077733097597956657e-03
1.976460814476013184e-01,1.647845953702926636e-01,8.911695331335067749e-03,5.148906633257865906e-02,5.370541214942932129e-01,4.011441394686698914e-02
8.735716342926025391e-03,1.041613146662712097e-02,6.052086609997786582e-05,3.075791755691170692e-03,9.772115945816040039e-01,5.002365796826779842e-04
1.749911010265350342e-01,1.460230052471160889e-01,6.945120170712471008e-03,4.565984383225440979e-02,5.847201347351074219e-01,4.166082665324211121e-02
1.060873344540596008e-01,8.643784373998641968e-02,3.791829512920230627e-04,1.999955810606479645e-02,7.723578810691833496e-01,1.473829708993434906e-02
1.060873344540596008e-01,8.643784373998641968e-02,3.791829512920230627e-04,1.999955810606479645e-02,7.723578810691833496e-01,1.473829708993434906e-02
1.060985326766967773e-01,8.643853664398193359e-02,3.792321367654949427e-04,2.000177651643753052e-02,7.723428010940551758e-01,1.473916228860616684e-02
1.061063259840011597e-01,8.644016832113265991e-02,3.792687784880399704e-04,2.000326849520206451e-02,7.723315358161926270e-01,1.473946031183004379e-02
6.450872123241424561e-02,6.447347998619079590e-02,3.544808714650571346e-04,6.996127311140298843e-03,8.613742589950561523e-01,2.292951103299856186e-03
1.353140324354171753e-01,9.773380309343338013e-02,3.757813246920704842e-04,3.529278188943862915e-02,6.894478797912597656e-01,4.183568432927131653e-02
8.484037965536117554e-02,7.604040950536727905e-02,3.709323937073349953e-04,1.234609726816415787e-02,8.201779127120971680e-01,6.224268581718206406e-03
1.387069076299667358e-01,9.875732660293579102e-02,3.738645755220204592e-04,3.759625926613807678e-02,6.774195432662963867e-01,4.714614525437355042e-02
1.052136644721031189e-01,8.602085709571838379e-02,3.792860661633312702e-04,1.962266489863395691e-02,7.745346426963806152e-01,1.422893162816762924e-02
1.095729619264602661e-01,8.795471489429473877e-02,3.800592094194144011e-04,2.147461660206317902e-02,7.638725638389587402e-01,1.674507558345794678e-02
2.097868546843528748e-02,8.812691569328308105e-01,1.014608331024646759e-02,2.161760069429874420e-02,6.596517562866210938e-02,2.330225288460496813e-05
1.790545582771301270e-01,1.892189681529998779e-01,3.949959296733140945e-03,2.267025038599967957e-02,5.878037810325622559e-01,1.730252243578433990e-02
7.142198155634105206e-04,2.390301051491405815e-05,2.059102291241288185e-03,1.055135857313871384e-03,2.113007241860032082e-03,9.940345883369445801e-01
1.579582393169403076e-01,1.729988455772399902e-01,4.826734773814678192e-03,3.717406094074249268e-02,5.948559045791625977e-01,3.218619897961616516e-02
1.444386225193738937e-02,1.435673236846923828e-02,3.097307489952072501e-05,3.092966042459011078e-03,9.665819406509399414e-01,1.493578078225255013e-03
1.841100007295608521e-01,1.010332852602005005e-01,6.034491583704948425e-03,3.675624728202819824e-02,6.269173026084899902e-01,4.514866694808006287e-02
1.572659797966480255e-02,9.339408278465270996e-01,9.079696610569953918e-03,5.136417225003242493e-03,3.611469641327857971e-02,1.885788151412270963e-06
1.643633693456649780e-01,1.839222311973571777e-01,7.121927104890346527e-03,5.458678305149078369e-02,5.587501525878906250e-01,3.125556185841560364e-02
2.131786942481994629e-02,1.621435396373271942e-02,4.105947664356790483e-05,4.898861050605773926e-03,9.540863037109375000e-01,3.441530279815196991e-03
1.351208686828613281e-01,1.376311480998992920e-01,7.141477894037961960e-03,3.415395319461822510e-02,6.635142564773559570e-01,2.243828400969505310e-02
1.506105065345764160e-02,1.483484916388988495e-02,7.008238753769546747e-05,8.851803839206695557e-03,9.581356644630432129e-01,3.046541707590222359e-03
1.629549264907836914e-01,1.420663595199584961e-01,7.117012050002813339e-03,3.761949017643928528e-02,6.215850114822387695e-01,2.865723706781864166e-02
8.178980648517608643e-02,7.436887919902801514e-02,3.695387276820838451e-04,1.141485944390296936e-02,8.266480565071105957e-01,5.408813245594501495e-03
1.439160257577896118e-01,1.001342311501502991e-01,3.705185954459011555e-04,4.139501228928565979e-02,6.575966477394104004e-01,5.658751726150512695e-02
2.115178853273391724e-03,1.910397037863731384e-02,1.575925387442111969e-02,9.023933410644531250e-01,5.189337581396102905e-02,8.734863251447677612e-03
1.720579564571380615e-01,1.624177396297454834e-01,4.533597268164157867e-03,3.846557438373565674e-02,5.776765942573547363e-01,4.484850168228149414e-02
2.377086132764816284e-01,1.627906411886215210e-01,5.108458455651998520e-03,2.581385336816310883e-02,5.336837172508239746e-01,3.489463776350021362e-02
1.156355142593383789e-01,1.566514819860458374e-01,2.747401036322116852e-02,1.334237400442361832e-02,6.823012232780456543e-01,4.595404956489801407e-03
1.987582147121429443e-01,1.563636362552642822e-01,6.452997680753469467e-03,4.623745754361152649e-02,5.345709919929504395e-01,5.761667340993881226e-02
8.436452597379684448e-03,1.043641753494739532e-02,2.559268068580422550e-05,1.450616982765495777e-03,9.792749285697937012e-01,3.760223335120826960e-04
1.866764724254608154e-01,1.346664577722549438e-01,6.976016331464052200e-03,3.387927636504173279e-02,6.063741445541381836e-01,3.142758458852767944e-02
1.167244929820299149e-02,1.281259953975677490e-02,6.842845323262736201e-05,2.740869531407952309e-03,9.721639156341552734e-01,5.418412038125097752e-04
1.994405239820480347e-01,1.444740742444992065e-01,8.394967764616012573e-03,4.608614370226860046e-02,5.526865720748901367e-01,4.891763627529144287e-02
9.404308199882507324e-01,1.002237200736999512e-02,3.075340995565056801e-03,1.268745018023764715e-05,3.688818588852882385e-02,9.570641443133354187e-03
2.383463233709335327e-01,1.637037992477416992e-01,2.701450604945421219e-03,2.334350533783435822e-02,5.453451871871948242e-01,2.655964344739913940e-02
9.385414123535156250e-01,1.032761391252279282e-02,1.982232555747032166e-03,1.298719962505856529e-05,4.077939689159393311e-02,8.356392383575439453e-03
1.806492805480957031e-01,1.616735309362411499e-01,5.618300754576921463e-03,4.657117649912834167e-02,5.727620720863342285e-01,3.272564336657524109e-02
1.448122970759868622e-02,2.307855710387229919e-02,3.587452010833658278e-05,9.740431793034076691e-03,9.503886103630065918e-01,2.275260863825678825e-03
1.204347386956214905e-01,1.208337172865867615e-01,7.830913178622722626e-03,3.566613048315048218e-02,7.054591178894042969e-01,9.775386191904544830e-03
1.890255883336067200e-02,1.751846633851528168e-02,7.774945697747170925e-05,7.002010475844144821e-03,9.538008570671081543e-01,2.698357449844479561e-03
1.695755571126937866e-01,1.358954906463623047e-01,8.840447291731834412e-03,2.977052703499794006e-02,6.348009109497070312e-01,2.111705951392650604e-02
9.392319917678833008e-01,8.575034327805042267e-03,2.222971059381961823e-03,1.920825343404430896e-05,2.331159450113773346e-02,2.663907036185264587e-02
2.229286283254623413e-01,1.594940274953842163e-01,2.758363727480173111e-03,1.951101608574390411e-02,5.764917135238647461e-01,1.881624944508075714e-02
1.219479832798242569e-02,1.327529922127723694e-02,2.834265615092590451e-05,2.954530296847224236e-03,9.702821373939514160e-01,1.264874008484184742e-03
1.924871206283569336e-01,1.361768245697021484e-01,6.920293904840946198e-03,3.672897815704345703e-02,5.910444259643554688e-01,3.664236143231391907e-02
1.077833212912082672e-02,1.215550769120454788e-02,6.703740655211731791e-05,2.346456516534090042e-03,9.742377400398254395e-01,4.149138985667377710e-04
1.967416405677795410e-01,1.438848525285720825e-01,8.468586951494216919e-03,4.419131204485893250e-02,5.617459416389465332e-01,4.496771097183227539e-02
2.182718599215149879e-03,1.996346563100814819e-02,1.674623787403106689e-02,8.971946239471435547e-01,5.569601804018020630e-02,8.216973394155502319e-03
1.237549781799316406e-01,1.412343978881835938e-01,2.397084375843405724e-03,4.067907482385635376e-02,6.720122694969177246e-01,1.992224343121051788e-02
9.406654238700866699e-01,7.734548766165971756e-03,3.509354079142212868e-03,1.026481186272576451e-05,3.877844288945198059e-02,9.301953949034214020e-03
1.857257783412933350e-01,1.860313564538955688e-01,4.551731050014495850e-03,3.495036438107490540e-02,5.626301169395446777e-01,2.611068822443485260e-02
8.400108665227890015e-03,1.161321811378002167e-02,1.561392127769067883e-05,2.055880846455693245e-03,9.774471521377563477e-01,4.680228885263204575e-04
1.424372792243957520e-01,7.846154272556304932e-02,4.512984305620193481e-03,6.294379383325576782e-02,6.415526270866394043e-01,7.009175419807434082e-02
1.606895588338375092e-02,1.576780527830123901e-02,7.462588109774515033e-05,5.093257874250411987e-03,9.614338874816894531e-01,1.561435754410922527e-03
1.673178672790527344e-01,1.350431889295578003e-01,8.863521739840507507e-03,2.878051064908504486e-02,6.401873826980590820e-01,1.980754360556602478e-02
8.094177395105361938e-02,7.385409623384475708e-02,3.696552303154021502e-04,1.114799920469522476e-02,8.285106420516967773e-01,5.175863392651081085e-03
1.386879980564117432e-01,9.865363687276840210e-02,3.753496566787362099e-04,3.743135556578636169e-02,6.782851219177246094e-01,4.656656458973884583e-02
8.974859118461608887e-02,7.848206907510757446e-02,3.749096940737217665e-04,1.386297773569822311e-02,8.099178075790405273e-01,7.613611873239278793e-03
1.383293122053146362e-01,9.854573011398315430e-02,3.756089136004447937e-04,3.717821463942527771e-02,6.796047091484069824e-01,4.596645012497901917e-02
1.013754606246948242e-01,8.414860069751739502e-02,3.796145610976964235e-04,1.802328415215015411e-02,7.839103937149047852e-01,1.216259039938449860e-02
1.047490835189819336e-01,8.569899946451187134e-02,3.805140149779617786e-04,1.936493441462516785e-02,7.759691476821899414e-01,1.383735891431570053e-02
1.654542284086346626e-03,1.346450857818126678e-02,9.939920157194137573e-03,9.315428733825683594e-01,2.987420558929443359e-02,1.352386083453893661e-02
1.354642063379287720e-01,1.469932049512863159e-01,2.362159080803394318e-03,5.097746476531028748e-02,6.337730884552001953e-01,3.042982518672943115e-02
9.224247187376022339e-03,1.108227483928203583e-02,2.336451325390953571e-05,3.471532138064503670e-03,9.755504131317138672e-01,6.480651791207492352e-04
9.681307524442672729e-02,6.718108803033828735e-02,3.240805817767977715e-03,5.041288211941719055e-02,7.416199445724487305e-01,4.073216766119003296e-02
2.402946993242949247e-04,7.211574029497569427e-06,6.811138708144426346e-03,1.273197703994810581e-03,8.048706222325563431e-04,9.908632636070251465e-01
1.585914194583892822e-01,1.439803093671798706e-01,7.113831583410501480e-03,5.298011004924774170e-02,5.789420604705810547e-01,5.839227885007858276e-02
1.256339251995086670e-02,1.918144710361957550e-02,3.179531267960555851e-05,9.066820144653320312e-03,9.577065110206604004e-01,1.449991948902606964e-03
9.579577296972274780e-02,1.106486842036247253e-01,4.799712914973497391e-03,1.795819215476512909e-02,7.625903487205505371e-01,8.207296952605247498e-03
1.604817435145378113e-02,9.345948100090026855e-01,8.945683017373085022e-03,5.488967057317495346e-03,3.492025658488273621e-02,2.152502020180691034e-06
1.315708458423614502e-01,1.669803708791732788e-01,7.472442463040351868e-03,3.088744543492794037e-02,6.524682641029357910e-01,1.062057353556156158e-02
2.206039428710937500e-02,1.655434817075729370e-02,4.153663394390605390e-05,5.224494263529777527e-03,9.522895216941833496e-01,3.829641500487923622e-03
1.537173986434936523e-01,1.451501846313476562e-01,6.966522429138422012e-03,4.739043489098548889e-02,6.051909923553466797e-01,4.158455878496170044e-02
1.139696408063173294e-02,9.174248576164245605e-01,4.960267804563045502e-03,3.745967522263526917e-03,6.247153878211975098e-02,3.970133093389449641e-07
1.900761723518371582e-01,2.049432247877120972e-01,7.741276174783706665e-03,5.583851411938667297e-02,5.071249604225158691e-01,3.427573665976524353e-02
2.074382081627845764e-02,1.590999588370323181e-02,4.090375659870915115e-05,4.629701375961303711e-03,9.555647969245910645e-01,3.110845573246479034e-03
1.159982010722160339e-01,1.273419409990310669e-01,7.217156700789928436e-03,2.379492484033107758e-02,7.141538858413696289e-01,1.149389427155256271e-02
1.351821608841419220e-02,1.381647307425737381e-02,6.836473767179995775e-05,7.145031820982694626e-03,9.633502364158630371e-01,2.101676305755972862e-03
1.719632446765899658e-01,1.449341177940368652e-01,7.033620961010456085e-03,4.323194175958633423e-02,5.955812335014343262e-01,3.725584223866462708e-02
8.761867135763168335e-02,7.735795527696609497e-02,3.741512482520192862e-04,1.316060125827789307e-02,8.145546317100524902e-01,6.934018339961767197e-03
1.363868415355682373e-01,9.792821109294891357e-02,3.771771152969449759e-04,3.581387549638748169e-02,6.867184042930603027e-01,4.277545958757400513e-02
1.731729484163224697e-03,1.434449292719364166e-02,1.081720180809497833e-02,9.275988936424255371e-01,3.299533948302268982e-02,1.251227594912052155e-02
1.328081786632537842e-01,1.457347273826599121e-01,2.375386888161301613e-03,4.838776960968971252e-02,6.431608200073242188e-01,2.753315679728984833e-02
9.431336522102355957e-01,7.010093424469232559e-03,2.853977959603071213e-03,1.347698162135202438e-05,2.887400612235069275e-02,1.811478286981582642e-02
1.633149981498718262e-01,1.760932058095932007e-01,4.686698317527770996e-03,2.510113082826137543e-02,6.168756484985351562e-01,1.392833516001701355e-02
9.983348660171031952e-03,1.299399696290493011e-02,1.639565925870556384e-05,2.866456750780344009e-03,9.733159542083740234e-01,8.238824666477739811e-04
1.227940618991851807e-01,7.398622483015060425e-02,4.711492918431758881e-03,4.244422167539596558e-02,7.231137752532958984e-01,3.295026347041130066e-02
1.284144818782806396e-02,1.361857075244188309e-02,7.042322249617427588e-05,3.288528183475136757e-03,9.694440364837646484e-01,7.369982777163386345e-04
1.973905712366104126e-01,1.439485847949981689e-01,8.474390022456645966e-03,4.451084882020950317e-02,5.601657629013061523e-01,4.550988972187042236e-02
1.065974980592727661e-01,8.648417145013809204e-02,3.814477822743356228e-04,2.009987086057662964e-02,7.716631889343261719e-01,1.477380841970443726e-02
1.065998747944831848e-01,8.648443222045898438e-02,3.814585506916046143e-04,2.010033279657363892e-02,7.716599702835083008e-01,1.477395836263895035e-02
9.392882585525512695e-01,1.018486171960830688e-02,3.205016488209366798e-03,1.201005215989425778e-05,3.894957154989242554e-02,8.360303938388824463e-03
2.366871237754821777e-01,1.631111204624176025e-01,2.718906849622726440e-03,2.280841022729873657e-02,5.493783354759216309e-01,2.529618330299854279e-02
1.620504917809739709e-04,1.834451337344944477e-03,4.982707556337118149e-03,9.729092121124267578e-01,1.518408767879009247e-02,4.927464760839939117e-03
1.787686944007873535e-01,1.678824275732040405e-01,5.505355075001716614e-03,6.750517338514328003e-02,5.432127118110656738e-01,3.712560236454010010e-02
2.144410461187362671e-02,2.059447020292282104e-02,7.285757601493969560e-05,5.824749823659658432e-03,9.501133561134338379e-01,1.950464677065610886e-03
1.520542502403259277e-01,1.474361270666122437e-01,7.865010760724544525e-03,4.690890759229660034e-02,6.088852882385253906e-01,3.685042262077331543e-02
1.395377423614263535e-02,1.207114383578300476e-02,1.042541407514363527e-04,4.918058402836322784e-03,9.674336910247802734e-01,1.519071171060204506e-03
1.872275918722152710e-01,1.333902180194854736e-01,7.815628312528133392e-03,3.731723502278327942e-02,5.960572361946105957e-01,3.819207102060317993e-02
9.421725869178771973e-01,8.986981585621833801e-03,2.458114409819245338e-03,1.701466135273221880e-05,2.672917582094669342e-02,1.963625103235244751e-02
2.449367046356201172e-01,1.650197356939315796e-01,2.685157582163810730e-03,2.506882324814796448e-02,5.319275259971618652e-01,3.036206774413585663e-02
1.141432393342256546e-02,1.269914489239454269e-02,2.791440056171268225e-05,2.592384815216064453e-03,9.722580909729003906e-01,1.008128398098051548e-03
1.777131110429763794e-01,1.317602843046188354e-01,7.087253499776124954e-03,2.970210090279579163e-02,6.293682456016540527e-01,2.436890453100204468e-02
1.801300421357154846e-02,1.695860922336578369e-02,7.704610470682382584e-05,6.351568736135959625e-03,9.563266038894653320e-01,2.273272257298231125e-03
